696;стала;стать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1033.412#1033.676
697;писать;писать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1033.676#1033.94
698;писать;писать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1033.94#1034.204
699;писать;писать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1034.204#1034.468
700;писать;писать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1034.468#1034.732
701;написала;писать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1034.732#1035.0
702;альбом;альбом;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1036.55#1037.3
703;и;и;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1037.9#1038.062
704;поехала;поехать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1038.062#1038.224
705;в;в;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1038.224#1038.386
706;тур;тур;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1038.386#1038.55
707;если;если;SCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1039.2#1039.415
708;у;у;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1039.415#1039.63
709;тебя;ты;PRON;_;Case=Gen|Number=Sing|Person=2;_;_;_;@ztr1976-words#@ztr1976#1039.63#1039.845
710;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1039.845#1040.06
711;новая;новый;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1040.06#1040.275
712;песня;песня;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1040.275#1040.49
713;ты;ты;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@ztr1976-words#@ztr1976#1040.49#1040.705
714;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1040.705#1040.92
715;должен;должный;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;_;_;_;@ztr1976-words#@ztr1976#1040.92#1041.135
716;ехать;ехать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1041.135#1041.35
717;и;и;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1041.35#1041.565
718;играть;играть;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1041.565#1041.78
719;их;они;PRON;_;Case=Acc|Number=Plur|Person=3;_;_;_;@ztr1976-words#@ztr1976#1041.78#1042.0
720;уже;уже;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1043.8#1044.066
721;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1044.066#1044.332
722;вернулась;вернуться;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#1044.332#1044.599
723;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1045.45#1045.669
724;вернулась;вернуться;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#1045.669#1045.888
725;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1045.888#1046.107
726;ну;ну;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1046.107#1046.326
727;потому;потому;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1046.326#1046.545
728;что;что;SCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1046.545#1046.764
729;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1046.764#1046.983
730;испытала;испытать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1046.983#1047.202
731;некоторое;некоторый;DET;_;Case=Acc|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1047.202#1047.421
732;разочарование;разочарование;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1047.421#1047.64
733;да;да;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1048.8#1049.117
734;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1049.117#1049.434
735;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1049.434#1049.751
736;поступила;поступить;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1049.751#1050.068
737;м;м;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1050.068#1050.385
738;с;с;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1050.385#1050.702
739;определённой;определенный;ADJ;_;Case=Ins|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1050.702#1051.019
740;целью;цель;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1051.019#1051.336
741;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1051.336#1051.653
742;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1051.653#1051.97
743;устала;устать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1051.97#1052.287
744;от;от;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1052.287#1052.604
745;мм;мм;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1052.604#1052.921
746;музыкальной;музыкальный;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1052.921#1053.25
747;тусовки;тусовка;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1054.3#1054.611
748;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1054.611#1054.922
749;от;от;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1054.922#1055.233
750;этих;этот;DET;_;Case=Gen|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1055.233#1055.544
751;разговоров;разговор;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1055.544#1055.855
752;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1055.855#1056.166
753;нуу;ну;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1056.166#1056.477
754;они;они;PRON;_;Case=Nom|Number=Plur|Person=3;_;_;_;@ztr1976-words#@ztr1976#1056.477#1056.788
755;достаточно;достаточно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1056.788#1057.099
756;однотипны;однотипный;ADJ;_;Degree=Pos|Number=Plur|Variant=Short;_;_;_;@ztr1976-words#@ztr1976#1057.099#1057.41
757;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1057.41#1057.721
758;скажем;сказать;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1057.721#1058.032
759;так;так;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1058.032#1058.35
760;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1060.5#1060.75
761;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1060.75#1061.0
762;мм;мм;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1061.0#1061.25
763;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1061.25#1061.5
764;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1061.5#1061.75
765;стала;стать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1061.75#1062.0
766;испытывать;испытывать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1062.0#1062.25
767;потребность;потребность;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1062.25#1062.5
768;ээ;ээ;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1062.5#1062.75
769;в;в;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1062.75#1063.0
770;разговорах;разговор;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1063.0#1063.25
771;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1063.25#1063.5
772;с;с;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1063.5#1063.75
773;умн...;умный;ADJ;_;Case=Ins|Degree=Pos|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1063.75#1064.0
774;ээ;ээ;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1064.0#1064.25
775;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1064.25#1064.5
776;в;в;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1064.5#1064.75
777;разговорах...;разговор;NOUN;_;Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1064.75#1065.0
778;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1065.0#1065.25
779;в;в;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1065.25#1065.5
780;умных;умный;ADJ;_;Case=Loc|Degree=Pos|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1065.5#1065.75
781;разговорах;разговор;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1065.75#1066.0
782;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1066.7#1067.015
783;поступила;поступить;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1067.015#1067.33
784;на;на;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1067.33#1067.645
785;филфак;филфак;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1067.645#1067.96
786;для;для;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1067.96#1068.275
787;того;то;PRON;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1068.275#1068.59
788;чтобы;чтобы;SCONJ;_;Mood=Cnd;_;_;_;@ztr1976-words#@ztr1976#1068.59#1068.905
789;послушать;послушать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1068.905#1069.22
790;умных;умный;ADJ;_;Case=Acc|Degree=Pos|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1069.22#1069.535
791;людей;человек;NOUN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1069.535#1069.85
792;зубрила;зубрить;VERB;_;Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1073.5#1073.792
793;билеты;билет;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1073.792#1074.084
794;#одновременно#;#одновременно#;X;_;_;_;_;_;@ztr1976-words#@ztr1976#1074.084#1074.376
795;они;они;PRON;_;Case=Nom|Number=Plur|Person=3;_;_;_;@ztr1976-words#@ztr1976#1074.376#1074.668
796;умные;умный;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1074.668#1074.96
797;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1074.96#1075.252
798;они;они;PRON;_;Case=Nom|Number=Plur|Person=3;_;_;_;@ztr1976-words#@ztr1976#1075.252#1075.544
799;умные;умный;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1075.544#1075.836
800;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1075.836#1076.128
801;каждый;каждый;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1076.128#1076.42
802;в;в;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1076.42#1076.712
803;своём;свой;DET;_;Case=Loc|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1076.712#1077.004
804;предмете;предмет;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1077.004#1077.3
805;ну;ну;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1078.0#1078.177
806;если;если;SCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1078.177#1078.354
807;всматриваться;всматриваться;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#1078.354#1078.531
808;в;в;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1078.531#1078.708
809;них;они;PRON;_;Case=Loc|Number=Plur|Person=3;_;_;_;@ztr1976-words#@ztr1976#1078.708#1078.885
810;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1078.885#1079.062
811;конечно;конечно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1079.062#1079.239
812;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1079.239#1079.416
813;никто;никто;PRON;_;Case=Nom;_;_;_;@ztr1976-words#@ztr1976#1079.416#1079.593
814;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1079.593#1079.77
815;безупречен;безупречный;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;_;_;_;@ztr1976-words#@ztr1976#1079.77#1079.95
816;#цокает#;#цокает#;X;_;_;_;_;_;@ztr1976-words#@ztr1976#1080.7#1081.4
817;да;да;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1082.0#1082.216
818;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1082.216#1082.432
819;и;и;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1082.432#1082.648
820;там;там;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1082.648#1082.864
821;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1082.864#1083.08
822;ну;ну;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1083.08#1083.296
823;скажем;сказать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1083.296#1083.512
824;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1083.512#1083.728
825;два;два;NUM;_;Case=Nom|Gender=Masc;_;_;_;@ztr1976-words#@ztr1976#1083.728#1083.944
826;преподавателя;преподаватель;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1083.944#1084.16
827;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1084.16#1084.376
828;очень;очень;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1084.376#1084.592
829;понравились;понравиться;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#1084.592#1084.808
830;а;а;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1084.808#1085.024
831;восемь;восемь;NUM;_;Case=Nom;_;_;_;@ztr1976-words#@ztr1976#1085.024#1085.24
832;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1085.24#1085.456
833;понравились;понравиться;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#1085.456#1085.672
834;вообще;вообще;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1085.672#1085.9
835;ну;ну;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1088.0#1088.302
836;и;и;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1088.302#1088.604
837;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1088.604#1088.906
838;было;быть;AUX;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1088.906#1089.208
839;достаточно;достаточно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1089.208#1089.51
840;тяжело;тяжелый;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@ztr1976-words#@ztr1976#1089.51#1089.812
841;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1089.812#1090.114
842;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1090.114#1090.416
843;же;же;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1090.416#1090.718
844;поступила;поступить;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1090.718#1091.02
845;на;на;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1091.02#1091.322
846;ээ;ээ;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1091.322#1091.624
847;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1091.624#1091.926
848;было;быть;VERB;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1091.926#1092.228
849;двадцать;двадцать;NUM;_;Case=Nom;_;_;_;@ztr1976-words#@ztr1976#1092.228#1092.53
850;восемь;восемь;NUM;_;Case=Nom;_;_;_;@ztr1976-words#@ztr1976#1092.53#1092.832
851;а;а;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1092.832#1093.134
852;моим;мой;DET;_;Case=Dat|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1093.134#1093.436
853;однокурсникам;однокурсник;NOUN;_;Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#1093.436#1093.738
854;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1093.738#1094.04
855;семнадцать;семнадцать;NUM;_;Case=Nom;_;_;_;@ztr1976-words#@ztr1976#1094.04#1094.35
856;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1095.0#1095.3
857;было;быть;AUX;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1095.3#1095.6
858;давление;давление;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1095.6#1095.9
859;давление;давление;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1098.4#1098.636
860;ну;ну;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1098.636#1098.872
861;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1098.872#1099.108
862;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1099.108#1099.344
863;кажется;казаться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#1099.344#1099.58
864;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1099.58#1099.816
865;с;с;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1099.816#1100.052
866;ним;он;PRON;_;Case=Ins|Gender=Masc|Number=Sing|Person=3;_;_;_;@ztr1976-words#@ztr1976#1100.052#1100.288
867;более;более;ADV;_;Degree=Cmp;_;_;_;@ztr1976-words#@ztr1976#1100.288#1100.524
868;менее;менее;ADV;_;Degree=Cmp;_;_;_;@ztr1976-words#@ztr1976#1100.524#1100.76
869;справлялась;справляться;VERB;_;Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass;_;_;_;@ztr1976-words#@ztr1976#1100.76#1101.0
870;ну;ну;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1101.5#1101.743
871;да;да;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1101.743#1101.986
872;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1101.986#1102.229
873;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1102.229#1102.472
874;в;в;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1102.472#1102.715
875;некотором;некоторый;DET;_;Case=Loc|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1102.715#1102.958
876;смысле;смысл;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1102.958#1103.201
877;разочаровалась;разочароваться;VERB;_;Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass;_;_;_;@ztr1976-words#@ztr1976#1103.201#1103.45
878;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1104.35#1104.681
879;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1104.681#1105.012
880;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1105.012#1105.343
881;то;то;SCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1105.343#1105.674
882;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1105.674#1106.005
883;зачем;зачем;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1106.005#1106.336
884;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1106.336#1106.667
885;шла;идти;VERB;_;Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1106.667#1107.0
